"id","EVENT_UNIQUE_ID","OCC_DATE","OCC_YEAR","OCC_MONTH","OCC_DOW","OCC_DOY","OCC_DAY","OCC_HOUR","OCC_TIME_RANGE","DIVISION","DEATH","INJURIES","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","geometry"
4392,"EVT-004392",2013-02-14,"2013","February","Thursday",45,14,15,"Afternoon","D31",0,2,74,"Scarborough",21,"Etobicoke","c(-79.4109858486718, 43.6602840647453)"
4393,"EVT-004393",2018-08-30,"2018","August","Thursday",242,30,17,"Afternoon","D17",0,2,139,"Downtown",70,"North York","c(-79.3747335076228, 43.8216482905774)"
4394,"EVT-004394",2021-02-11,"2021","February","Thursday",42,11,6,"Night","D33",0,2,108,"North York",101,"East York","c(-79.577284243976, 43.8357904558728)"
4395,"EVT-004395",2014-04-06,"2014","April","Sunday",96,6,15,"Afternoon","D49",0,4,4,"Downtown",33,"North York","c(-79.1431100987161, 43.6128970906112)"
4396,"EVT-004396",2023-05-24,"2023","May","Wednesday",144,24,10,"Morning","D18",0,2,153,"East York",96,"North York","c(-79.3041213933315, 43.7969175014805)"
4397,"EVT-004397",2021-12-05,"2021","December","Sunday",339,5,8,"Morning","D25",0,1,139,"Etobicoke",74,"Downtown","c(-79.5440833263498, 43.827961431657)"
4398,"EVT-004398",2017-10-27,"2017","October","Friday",300,27,3,"Night","D23",0,1,20,"Etobicoke",70,"East York","c(-79.1608297854891, 43.8245052017689)"
4399,"EVT-004399",2008-03-03,"2008","March","Monday",63,3,4,"Night","D53",0,4,16,"North York",115,"Etobicoke","c(-79.5602631201807, 43.6989547568783)"
4400,"EVT-004400",2008-07-25,"2008","July","Friday",207,25,21,"Evening","D15",0,3,137,"East York",81,"Etobicoke","c(-79.2892930430224, 43.840801068181)"
4401,"EVT-004401",2015-02-14,"2015","February","Saturday",45,14,5,"Night","D11",0,2,113,"Scarborough",133,"Scarborough","c(-79.5325258143643, 43.6677717489896)"
4402,"EVT-004402",2019-12-02,"2019","December","Monday",336,2,15,"Afternoon","D28",0,5,99,"Scarborough",10,"North York","c(-79.4939134080742, 43.6497304686422)"
4403,"EVT-004403",2005-02-14,"2005","February","Monday",45,14,22,"Evening","D52",0,0,53,"North York",40,"North York","c(-79.1434307989299, 43.7471041842109)"
4404,"EVT-004404",2013-10-02,"2013","October","Wednesday",275,2,0,"Night","D31",0,2,62,"Downtown",108,"Downtown","c(-79.3693678193744, 43.650615823374)"
4405,"EVT-004405",2007-03-17,"2007","March","Saturday",76,17,11,"Morning","D21",0,1,96,"North York",70,"East York","c(-79.4147731418926, 43.6727104995115)"
4406,"EVT-004406",2004-09-15,"2004","September","Wednesday",259,15,22,"Evening","D48",0,2,124,"Scarborough",81,"Etobicoke","c(-79.5001326140506, 43.7260595815558)"
4407,"EVT-004407",2015-09-17,"2015","September","Thursday",260,17,18,"Afternoon","D13",0,1,154,"Downtown",4,"Etobicoke","c(-79.2565766843379, 43.8397450745773)"
4408,"EVT-004408",2004-07-13,"2004","July","Tuesday",195,13,18,"Afternoon","D03",0,3,50,"Etobicoke",99,"Downtown","c(-79.620216989667, 43.7461710891377)"
4409,"EVT-004409",2020-03-03,"2020","March","Tuesday",63,3,2,"Night","D03",0,4,65,"East York",120,"North York","c(-79.1992961656975, 43.5876149821641)"
4410,"EVT-004410",2004-12-03,"2004","December","Friday",338,3,6,"Night","D37",0,2,158,"North York",84,"North York","c(-79.3059287313245, 43.8442184936525)"
4411,"EVT-004411",2019-12-16,"2019","December","Monday",350,16,7,"Morning","D14",1,0,124,"Downtown",27,"Downtown","c(-79.1668598049631, 43.6485196606379)"
4412,"EVT-004412",2018-08-02,"2018","August","Thursday",214,2,3,"Night","D43",0,2,98,"Downtown",97,"Scarborough","c(-79.3563002061909, 43.7129561152492)"
4413,"EVT-004413",2012-03-28,"2012","March","Wednesday",88,28,22,"Evening","D52",0,2,113,"Etobicoke",14,"Scarborough","c(-79.215234598917, 43.7144556838235)"
4414,"EVT-004414",2011-03-20,"2011","March","Sunday",79,20,6,"Night","D22",0,2,58,"Scarborough",10,"Etobicoke","c(-79.4492256225625, 43.7328644116325)"
4415,"EVT-004415",2007-01-12,"2007","January","Friday",12,12,17,"Afternoon","D08",0,1,25,"East York",68,"North York","c(-79.3362626587015, 43.6869183916781)"
4416,"EVT-004416",2008-07-27,"2008","July","Sunday",209,27,10,"Morning","D34",0,1,100,"North York",49,"Etobicoke","c(-79.5928577555761, 43.7739020357501)"
4417,"EVT-004417",2013-07-06,"2013","July","Saturday",187,6,8,"Morning","D06",0,1,19,"East York",72,"Scarborough","c(-79.3704254881984, 43.6213748036025)"
4418,"EVT-004418",2023-09-24,"2023","September","Sunday",267,24,5,"Night","D25",0,3,107,"Downtown",34,"North York","c(-79.4889643169899, 43.739958124754)"
4419,"EVT-004419",2017-09-05,"2017","September","Tuesday",248,5,23,"Evening","D03",0,1,65,"Etobicoke",133,"East York","c(-79.5017750943627, 43.7196939866161)"
4420,"EVT-004420",2008-07-15,"2008","July","Tuesday",197,15,13,"Afternoon","D31",0,1,140,"Scarborough",4,"East York","c(-79.5684838834889, 43.799637512671)"
4421,"EVT-004421",2013-10-03,"2013","October","Thursday",276,3,5,"Night","D26",0,5,137,"North York",124,"East York","c(-79.6291781220155, 43.7785619821213)"
4422,"EVT-004422",2018-10-04,"2018","October","Thursday",277,4,2,"Night","D42",0,3,54,"North York",135,"Etobicoke","c(-79.2720502205879, 43.8015726252111)"
4423,"EVT-004423",2009-12-08,"2009","December","Tuesday",342,8,17,"Afternoon","D33",0,0,132,"Downtown",52,"Scarborough","c(-79.2293470865881, 43.8218644725934)"
4424,"EVT-004424",2020-08-21,"2020","August","Friday",234,21,17,"Afternoon","D35",0,0,80,"Scarborough",44,"North York","c(-79.1660970073382, 43.7803977444939)"
4425,"EVT-004425",2007-11-09,"2007","November","Friday",313,9,23,"Evening","D48",0,4,67,"East York",16,"North York","c(-79.6054212889375, 43.7037611730794)"
4426,"EVT-004426",2015-07-13,"2015","July","Monday",194,13,17,"Afternoon","D24",0,1,15,"East York",3,"East York","c(-79.4767649885995, 43.6911543521296)"
4427,"EVT-004427",2019-08-11,"2019","August","Sunday",223,11,14,"Afternoon","D52",0,2,156,"Etobicoke",102,"Scarborough","c(-79.3750144388456, 43.7935636543661)"
4428,"EVT-004428",2024-01-26,"2024","January","Friday",26,26,3,"Night","D05",0,3,107,"Scarborough",116,"East York","c(-79.3948292537129, 43.8433381118916)"
4429,"EVT-004429",2014-02-04,"2014","February","Tuesday",35,4,0,"Night","D44",0,1,66,"Etobicoke",19,"Downtown","c(-79.1955027518967, 43.711920038701)"
4430,"EVT-004430",2004-04-02,"2004","April","Friday",93,2,10,"Morning","D37",0,1,99,"Downtown",119,"Etobicoke","c(-79.2021476859776, 43.7619651037727)"
4431,"EVT-004431",2018-04-30,"2018","April","Monday",120,30,2,"Night","D08",0,1,64,"East York",35,"Etobicoke","c(-79.5847739461569, 43.7479621148337)"
4432,"EVT-004432",2004-05-11,"2004","May","Tuesday",132,11,4,"Night","D12",0,1,39,"North York",56,"North York","c(-79.5092353108225, 43.6149859560406)"
4433,"EVT-004433",2005-07-22,"2005","July","Friday",203,22,6,"Night","D54",0,2,32,"North York",73,"Downtown","c(-79.3054573421933, 43.8139091181278)"
4434,"EVT-004434",2012-08-05,"2012","August","Sunday",218,5,2,"Night","D28",0,0,58,"Etobicoke",36,"East York","c(-79.2872850673588, 43.6932242672037)"
4435,"EVT-004435",2010-11-23,"2010","November","Tuesday",327,23,16,"Afternoon","D43",0,4,10,"North York",109,"Scarborough","c(-79.1260595076876, 43.638673636293)"
4436,"EVT-004436",2010-02-19,"2010","February","Friday",50,19,20,"Evening","D08",0,1,148,"Scarborough",85,"North York","c(-79.1933513469674, 43.6942280168857)"
4437,"EVT-004437",2017-04-17,"2017","April","Monday",107,17,7,"Morning","D23",1,2,41,"North York",54,"East York","c(-79.6075734827638, 43.6780118756209)"
4438,"EVT-004438",2011-12-15,"2011","December","Thursday",349,15,12,"Morning","D29",0,2,132,"North York",16,"Etobicoke","c(-79.3877822754629, 43.7335511080043)"
4439,"EVT-004439",2019-11-03,"2019","November","Sunday",307,3,13,"Afternoon","D38",0,2,6,"Etobicoke",109,"Scarborough","c(-79.2112466917435, 43.7522788775964)"
4440,"EVT-004440",2018-01-11,"2018","January","Thursday",11,11,14,"Afternoon","D48",0,1,21,"Etobicoke",125,"Scarborough","c(-79.5561462086594, 43.7618375616176)"
4441,"EVT-004441",2019-07-21,"2019","July","Sunday",202,21,21,"Evening","D10",0,2,124,"Downtown",69,"Downtown","c(-79.468303328093, 43.6463164727176)"
4442,"EVT-004442",2023-03-09,"2023","March","Thursday",68,9,15,"Afternoon","D34",0,2,58,"North York",53,"Downtown","c(-79.3444623751501, 43.6827722927678)"
4443,"EVT-004443",2020-05-24,"2020","May","Sunday",145,24,20,"Evening","D46",0,0,141,"Scarborough",140,"North York","c(-79.6378729511824, 43.807093143429)"
4444,"EVT-004444",2024-04-28,"2024","April","Sunday",119,28,17,"Afternoon","D37",0,3,145,"North York",76,"Downtown","c(-79.276998941185, 43.8319697174046)"
4445,"EVT-004445",2018-04-17,"2018","April","Tuesday",107,17,5,"Night","D01",0,0,81,"North York",140,"East York","c(-79.4596844248405, 43.8224685627557)"
4446,"EVT-004446",2013-05-18,"2013","May","Saturday",138,18,14,"Afternoon","D10",0,6,44,"Scarborough",113,"Etobicoke","c(-79.5066788243616, 43.8432386290912)"
4447,"EVT-004447",2024-06-04,"2024","June","Tuesday",156,4,9,"Morning","D12",0,0,158,"Downtown",78,"Scarborough","c(-79.634727714587, 43.8117944033828)"
4448,"EVT-004448",2007-01-28,"2007","January","Sunday",28,28,8,"Morning","D16",0,1,41,"East York",117,"Downtown","c(-79.4257939850485, 43.5938470290249)"
4449,"EVT-004449",2007-06-09,"2007","June","Saturday",160,9,12,"Morning","D12",0,4,7,"Downtown",28,"North York","c(-79.195624129633, 43.6485285707517)"
4450,"EVT-004450",2010-04-24,"2010","April","Saturday",114,24,12,"Morning","D06",0,1,3,"Etobicoke",132,"Etobicoke","c(-79.5441385673776, 43.8180583284192)"
4451,"EVT-004451",2015-08-04,"2015","August","Tuesday",216,4,3,"Night","D45",0,3,130,"Downtown",42,"Downtown","c(-79.5292465202725, 43.5870343587151)"
4452,"EVT-004452",2004-03-28,"2004","March","Sunday",88,28,3,"Night","D13",1,1,122,"Downtown",29,"Etobicoke","c(-79.3152485047681, 43.829601795592)"
4453,"EVT-004453",2015-11-28,"2015","November","Saturday",332,28,11,"Morning","D34",0,1,16,"Etobicoke",47,"Etobicoke","c(-79.2201446129674, 43.7080787042957)"
4454,"EVT-004454",2011-04-17,"2011","April","Sunday",107,17,7,"Morning","D02",0,3,139,"Downtown",140,"North York","c(-79.5198173537331, 43.7995716738667)"
4455,"EVT-004455",2009-08-26,"2009","August","Wednesday",238,26,23,"Evening","D12",0,2,86,"Etobicoke",129,"North York","c(-79.1568764356732, 43.6297127734805)"
4456,"EVT-004456",2010-09-23,"2010","September","Thursday",266,23,10,"Morning","D27",0,1,27,"Downtown",5,"Downtown","c(-79.1249438554278, 43.7067268038481)"
4457,"EVT-004457",2022-09-08,"2022","September","Thursday",251,8,18,"Afternoon","D02",0,3,27,"Downtown",69,"North York","c(-79.3563673656922, 43.6019673481489)"
4458,"EVT-004458",2011-11-07,"2011","November","Monday",311,7,9,"Morning","D34",0,0,137,"East York",91,"Scarborough","c(-79.3222933328301, 43.6646853067434)"
4459,"EVT-004459",2012-03-27,"2012","March","Tuesday",87,27,12,"Morning","D15",1,1,63,"East York",15,"Scarborough","c(-79.4469463758318, 43.7624401644504)"
4460,"EVT-004460",2020-05-20,"2020","May","Wednesday",141,20,17,"Afternoon","D01",0,1,96,"Etobicoke",51,"North York","c(-79.4489421973016, 43.6786176242707)"
4461,"EVT-004461",2015-02-15,"2015","February","Sunday",46,15,16,"Afternoon","D39",0,3,131,"North York",6,"Downtown","c(-79.1224939105518, 43.6235189691348)"
4462,"EVT-004462",2020-08-10,"2020","August","Monday",223,10,22,"Evening","D02",0,0,135,"East York",118,"Scarborough","c(-79.1839727302803, 43.6427450127991)"
4463,"EVT-004463",2021-02-20,"2021","February","Saturday",51,20,16,"Afternoon","D47",0,3,152,"Scarborough",105,"North York","c(-79.1194475809023, 43.7023380301828)"
4464,"EVT-004464",2022-09-03,"2022","September","Saturday",246,3,23,"Evening","D07",0,1,123,"East York",27,"North York","c(-79.4441566712068, 43.7136576955864)"
4465,"EVT-004465",2014-06-19,"2014","June","Thursday",170,19,0,"Night","D17",0,2,84,"North York",5,"Scarborough","c(-79.2296270386836, 43.705827059458)"
4466,"EVT-004466",2008-10-02,"2008","October","Thursday",276,2,4,"Night","D36",0,2,40,"Downtown",91,"East York","c(-79.3005221013216, 43.7197391923638)"
4467,"EVT-004467",2020-08-15,"2020","August","Saturday",228,15,5,"Night","D40",0,4,102,"Downtown",68,"North York","c(-79.5959027403547, 43.676237597844)"
4468,"EVT-004468",2006-09-08,"2006","September","Friday",251,8,1,"Night","D44",0,0,134,"Etobicoke",52,"Downtown","c(-79.3063312859777, 43.7592232803313)"
4469,"EVT-004469",2024-04-12,"2024","April","Friday",103,12,10,"Morning","D17",0,1,118,"Downtown",86,"North York","c(-79.518994746995, 43.7687379024047)"
4470,"EVT-004470",2006-03-03,"2006","March","Friday",62,3,10,"Morning","D19",0,2,130,"Downtown",71,"East York","c(-79.3256781116575, 43.7788198808577)"
4471,"EVT-004471",2016-09-29,"2016","September","Thursday",273,29,21,"Evening","D18",0,1,142,"Scarborough",55,"East York","c(-79.5193394443434, 43.8018015025564)"
4472,"EVT-004472",2018-07-13,"2018","July","Friday",194,13,7,"Morning","D48",0,3,139,"Downtown",24,"Scarborough","c(-79.4334208266053, 43.7895440243442)"
4473,"EVT-004473",2015-06-10,"2015","June","Wednesday",161,10,7,"Morning","D47",0,2,4,"East York",95,"East York","c(-79.1792438354526, 43.6407806103436)"
4474,"EVT-004474",2004-10-05,"2004","October","Tuesday",279,5,22,"Evening","D09",0,3,130,"Etobicoke",45,"Etobicoke","c(-79.2074487976749, 43.6239196479991)"
4475,"EVT-004475",2011-09-24,"2011","September","Saturday",267,24,17,"Afternoon","D26",0,4,110,"East York",66,"Downtown","c(-79.473858096052, 43.7543011591511)"
4476,"EVT-004476",2022-08-25,"2022","August","Thursday",237,25,2,"Night","D21",0,2,84,"Downtown",9,"North York","c(-79.1503777407711, 43.5955102094138)"
4477,"EVT-004477",2009-02-03,"2009","February","Tuesday",34,3,1,"Night","D08",0,2,24,"Scarborough",2,"North York","c(-79.4226568761833, 43.8009526879607)"
4478,"EVT-004478",2020-07-25,"2020","July","Saturday",207,25,21,"Evening","D03",0,2,142,"East York",123,"Etobicoke","c(-79.2630787695749, 43.7343676464615)"
4479,"EVT-004479",2005-09-12,"2005","September","Monday",255,12,16,"Afternoon","D26",0,3,52,"Downtown",1,"Etobicoke","c(-79.3830709921565, 43.6840588931847)"
4480,"EVT-004480",2021-04-04,"2021","April","Sunday",94,4,11,"Morning","D29",0,0,32,"Scarborough",81,"Downtown","c(-79.6355072871571, 43.6310172067748)"
4481,"EVT-004481",2014-12-04,"2014","December","Thursday",338,4,13,"Afternoon","D10",0,1,15,"Downtown",64,"Downtown","c(-79.2215903746726, 43.5946861992976)"
4482,"EVT-004482",2009-05-30,"2009","May","Saturday",150,30,20,"Evening","D12",0,0,137,"Scarborough",110,"Etobicoke","c(-79.3565535993654, 43.797286606024)"
4483,"EVT-004483",2017-10-22,"2017","October","Sunday",295,22,12,"Morning","D13",1,3,67,"Etobicoke",81,"East York","c(-79.3174263541639, 43.6776771811632)"
4484,"EVT-004484",2014-11-12,"2014","November","Wednesday",316,12,7,"Morning","D05",0,1,87,"Etobicoke",75,"Downtown","c(-79.460385207944, 43.7495370825216)"
4485,"EVT-004485",2009-12-23,"2009","December","Wednesday",357,23,4,"Night","D24",0,1,106,"Downtown",63,"Etobicoke","c(-79.4644648533914, 43.7214325332798)"
4486,"EVT-004486",2024-05-18,"2024","May","Saturday",139,18,13,"Afternoon","D09",0,1,89,"Downtown",125,"Etobicoke","c(-79.1175110029627, 43.6172194979431)"
4487,"EVT-004487",2013-11-13,"2013","November","Wednesday",317,13,18,"Afternoon","D02",0,2,28,"Downtown",28,"Etobicoke","c(-79.3506988064703, 43.7325692587396)"
4488,"EVT-004488",2010-10-16,"2010","October","Saturday",289,16,22,"Evening","D42",0,0,115,"East York",2,"North York","c(-79.3217343975496, 43.7453242541982)"
4489,"EVT-004489",2017-03-24,"2017","March","Friday",83,24,11,"Morning","D26",0,1,118,"Etobicoke",52,"East York","c(-79.1364665074384, 43.7133174445983)"
4490,"EVT-004490",2006-04-29,"2006","April","Saturday",119,29,12,"Morning","D26",0,1,116,"Downtown",88,"Downtown","c(-79.6261889634302, 43.8112081624534)"
4491,"EVT-004491",2007-06-14,"2007","June","Thursday",165,14,3,"Night","D52",0,3,104,"Scarborough",85,"Etobicoke","c(-79.3898398355957, 43.6114885213086)"
4492,"EVT-004492",2020-01-25,"2020","January","Saturday",25,25,22,"Evening","D30",0,1,103,"Scarborough",54,"Downtown","c(-79.4340282476647, 43.6904597076805)"
4493,"EVT-004493",2012-10-11,"2012","October","Thursday",285,11,15,"Afternoon","D13",0,2,38,"Scarborough",27,"East York","c(-79.2487848965529, 43.8287085477272)"
4494,"EVT-004494",2018-09-08,"2018","September","Saturday",251,8,0,"Night","D33",1,5,17,"North York",117,"Scarborough","c(-79.4186245320747, 43.6592570828216)"
4495,"EVT-004495",2014-02-24,"2014","February","Monday",55,24,7,"Morning","D29",0,1,155,"North York",53,"East York","c(-79.2394370249515, 43.8050542165605)"
4496,"EVT-004496",2008-07-02,"2008","July","Wednesday",184,2,3,"Night","D52",1,0,71,"North York",119,"Etobicoke","c(-79.5414242594518, 43.6662034951126)"
4497,"EVT-004497",2012-11-20,"2012","November","Tuesday",325,20,23,"Evening","D44",0,3,120,"Scarborough",44,"Etobicoke","c(-79.2139503077202, 43.7240194707014)"
4498,"EVT-004498",2019-06-19,"2019","June","Wednesday",170,19,3,"Night","D41",0,4,13,"East York",140,"East York","c(-79.3445452593152, 43.8150428100728)"
4499,"EVT-004499",2018-07-28,"2018","July","Saturday",209,28,16,"Afternoon","D11",0,1,126,"North York",121,"East York","c(-79.3940857230034, 43.7141080495983)"
4500,"EVT-004500",2016-02-23,"2016","February","Tuesday",54,23,4,"Night","D35",0,0,132,"North York",11,"Scarborough","c(-79.6227135845492, 43.6038551816881)"
4501,"EVT-004501",2022-04-03,"2022","April","Sunday",93,3,6,"Night","D48",0,3,61,"Etobicoke",12,"East York","c(-79.35887270704, 43.5995165077109)"
4502,"EVT-004502",2014-02-06,"2014","February","Thursday",37,6,20,"Evening","D36",0,1,40,"Downtown",58,"Downtown","c(-79.2472475748844, 43.6217984532759)"
4503,"EVT-004503",2009-10-19,"2009","October","Monday",292,19,10,"Morning","D27",0,0,93,"Etobicoke",15,"Downtown","c(-79.1862898342103, 43.6179567220576)"
4504,"EVT-004504",2006-11-01,"2006","November","Wednesday",305,1,0,"Night","D03",0,3,10,"Scarborough",4,"East York","c(-79.5750073222166, 43.8080956324587)"
4505,"EVT-004505",2008-09-06,"2008","September","Saturday",250,6,7,"Morning","D44",0,2,47,"Etobicoke",3,"North York","c(-79.5565258001609, 43.6755916033201)"
4506,"EVT-004506",2009-08-03,"2009","August","Monday",215,3,18,"Afternoon","D26",0,1,123,"Etobicoke",101,"East York","c(-79.1808886924291, 43.6508642605729)"
4507,"EVT-004507",2019-10-18,"2019","October","Friday",291,18,12,"Morning","D31",0,4,119,"Downtown",101,"Scarborough","c(-79.271788855857, 43.8315801625263)"
4508,"EVT-004508",2024-04-25,"2024","April","Thursday",116,25,8,"Morning","D28",0,0,4,"Etobicoke",8,"Downtown","c(-79.3497448954688, 43.6164367414178)"
4509,"EVT-004509",2022-12-02,"2022","December","Friday",336,2,22,"Evening","D48",0,1,5,"Downtown",107,"North York","c(-79.1843572955055, 43.7854487735786)"
4510,"EVT-004510",2011-08-04,"2011","August","Thursday",216,4,16,"Afternoon","D08",0,5,143,"East York",68,"Etobicoke","c(-79.5854961888131, 43.5910229788093)"
4511,"EVT-004511",2022-05-13,"2022","May","Friday",133,13,1,"Night","D22",1,1,30,"North York",5,"Downtown","c(-79.4369426545586, 43.7039722860998)"
4512,"EVT-004512",2017-05-13,"2017","May","Saturday",133,13,14,"Afternoon","D14",0,2,115,"North York",122,"North York","c(-79.2234692235062, 43.618814928552)"
4513,"EVT-004513",2010-09-07,"2010","September","Tuesday",250,7,4,"Night","D43",0,2,57,"Etobicoke",90,"North York","c(-79.3997383725612, 43.7507284137914)"
4514,"EVT-004514",2006-04-07,"2006","April","Friday",97,7,11,"Morning","D51",0,4,39,"Etobicoke",89,"Downtown","c(-79.3238084088465, 43.6159712549772)"
4515,"EVT-004515",2006-05-12,"2006","May","Friday",132,12,16,"Afternoon","D34",0,0,30,"Downtown",25,"Etobicoke","c(-79.5430393241977, 43.6199052548723)"
4516,"EVT-004516",2008-05-04,"2008","May","Sunday",125,4,14,"Afternoon","D38",0,2,98,"Etobicoke",123,"Downtown","c(-79.3478886193523, 43.6180523574149)"
4517,"EVT-004517",2010-07-03,"2010","July","Saturday",184,3,13,"Afternoon","D22",1,2,116,"Downtown",99,"Scarborough","c(-79.3081247325253, 43.7587918782719)"
