"","dates","event_type","neighbourhood","injuries","deaths"
"4219",2019-01-13,"firearm_discharge","Scarborough",0,0
"4220",2020-04-28,"shooting_event","Scarborough",1,0
"4221",2022-07-27,"shooting_event","North York",2,0
"4222",2019-07-16,"shooting_event","Downtown",1,0
"4223",2018-05-05,"firearm_discharge","East York",0,0
"4224",2022-06-15,"firearm_discharge","Scarborough",0,0
"4225",2022-04-09,"firearm_discharge","Etobicoke",0,0
"4226",2022-10-16,"shooting_event","Scarborough",3,0
"4227",2020-09-24,"firearm_discharge","Etobicoke",0,0
"4228",2020-11-06,"firearm_discharge","Downtown",0,0
"4229",2023-03-13,"shooting_event","Downtown",1,0
"4230",2023-10-17,"firearm_discharge","Etobicoke",0,0
"4231",2021-06-03,"firearm_discharge","Scarborough",0,0
"4232",2019-05-11,"firearm_discharge","East York",0,0
"4233",2018-02-15,"shooting_event","Scarborough",1,0
"4234",2018-02-11,"firearm_discharge","East York",0,0
"4235",2021-07-22,"firearm_discharge","North York",0,0
"4236",2018-04-02,"shooting_event","East York",1,0
"4237",2023-04-05,"shooting_event","East York",0,0
"4238",2018-08-28,"firearm_discharge","Scarborough",0,0
"4239",2023-12-17,"shooting_event","East York",0,0
"4240",2019-06-03,"firearm_discharge","Scarborough",0,0
"4241",2018-09-20,"firearm_discharge","East York",0,0
"4242",2020-10-31,"firearm_discharge","Etobicoke",0,0
"4243",2022-06-02,"shooting_event","Scarborough",2,0
"4244",2019-04-03,"firearm_discharge","North York",0,0
"4245",2019-03-10,"shooting_event","Etobicoke",2,0
"4246",2022-11-19,"firearm_discharge","East York",0,0
"4247",2023-06-16,"firearm_discharge","Downtown",0,0
"4248",2023-04-03,"shooting_event","Scarborough",1,0
"4249",2022-08-25,"shooting_event","East York",1,0
"4250",2022-03-20,"shooting_event","Downtown",1,1
"4251",2018-12-10,"shooting_event","Downtown",1,0
"4252",2021-04-05,"shooting_event","North York",3,1
"4253",2022-12-31,"shooting_event","Downtown",0,0
"4254",2023-01-24,"shooting_event","Downtown",1,0
"4255",2018-04-14,"shooting_event","Etobicoke",0,0
"4256",2023-03-30,"shooting_event","Downtown",2,0
"4257",2019-10-27,"firearm_discharge","North York",0,0
"4258",2022-05-09,"firearm_discharge","Etobicoke",0,0
"4259",2020-08-04,"firearm_discharge","East York",0,0
"4260",2023-08-04,"firearm_discharge","North York",0,0
"4261",2018-05-16,"firearm_discharge","Downtown",0,0
"4262",2020-08-04,"firearm_discharge","North York",0,0
"4263",2020-01-10,"firearm_discharge","Downtown",0,0
"4264",2022-03-06,"shooting_event","East York",0,0
"4265",2023-01-29,"firearm_discharge","Scarborough",0,0
"4266",2022-08-26,"firearm_discharge","East York",0,0
"4267",2018-04-14,"shooting_event","Downtown",1,0
"4268",2021-06-19,"shooting_event","Scarborough",0,0
"4269",2021-01-27,"shooting_event","Scarborough",1,0
"4270",2023-09-16,"shooting_event","North York",1,0
"4271",2019-04-12,"firearm_discharge","Scarborough",0,0
"4272",2020-07-27,"firearm_discharge","Downtown",0,0
"4273",2022-03-30,"firearm_discharge","Etobicoke",0,0
"4274",2020-04-16,"firearm_discharge","Etobicoke",0,0
"4275",2023-06-19,"firearm_discharge","North York",0,0
"4276",2019-01-05,"shooting_event","East York",1,0
"4277",2022-02-20,"firearm_discharge","East York",0,0
"4278",2019-11-25,"firearm_discharge","East York",0,0
"4279",2022-05-09,"shooting_event","Downtown",2,0
"4280",2021-08-12,"shooting_event","North York",2,0
"4281",2021-07-12,"shooting_event","Downtown",1,0
"4282",2019-12-10,"shooting_event","Etobicoke",0,0
"4283",2023-10-29,"firearm_discharge","Downtown",0,0
"4284",2019-05-13,"shooting_event","Downtown",3,0
"4285",2018-03-01,"firearm_discharge","Etobicoke",0,0
"4286",2023-02-02,"firearm_discharge","Scarborough",0,0
"4287",2018-05-28,"shooting_event","Downtown",0,0
"4288",2021-02-01,"shooting_event","North York",0,0
"4289",2019-12-27,"shooting_event","Scarborough",4,0
"4290",2018-05-12,"firearm_discharge","Scarborough",0,0
"4291",2018-11-25,"firearm_discharge","North York",0,0
"4292",2019-02-10,"firearm_discharge","Etobicoke",0,0
"4293",2021-05-22,"firearm_discharge","East York",0,0
"4294",2019-09-14,"firearm_discharge","Scarborough",0,0
"4295",2018-06-15,"firearm_discharge","North York",0,0
"4296",2023-01-31,"firearm_discharge","Scarborough",0,0
"4297",2019-10-28,"shooting_event","North York",0,1
"4298",2018-04-01,"firearm_discharge","East York",0,0
"4299",2021-01-20,"firearm_discharge","North York",0,0
"4300",2023-11-25,"firearm_discharge","Etobicoke",0,0
"4301",2018-11-25,"shooting_event","Scarborough",1,1
"4302",2023-06-10,"firearm_discharge","Scarborough",0,0
"4303",2023-08-24,"firearm_discharge","East York",0,0
"4304",2022-06-19,"shooting_event","Downtown",0,0
"4305",2020-06-16,"shooting_event","East York",1,0
"4306",2020-08-11,"shooting_event","North York",0,0
"4307",2022-01-23,"firearm_discharge","East York",0,0
"4308",2021-03-06,"shooting_event","Scarborough",3,1
"4309",2020-11-01,"shooting_event","Downtown",1,0
"4310",2021-09-05,"shooting_event","East York",0,0
"4311",2023-09-05,"shooting_event","Scarborough",3,0
"4312",2019-02-19,"firearm_discharge","East York",0,0
"4313",2023-06-01,"shooting_event","Etobicoke",1,0
"4314",2021-06-19,"firearm_discharge","Etobicoke",0,0
"4315",2019-10-08,"firearm_discharge","Etobicoke",0,0
"4316",2021-03-15,"shooting_event","North York",1,0
"4317",2021-09-30,"firearm_discharge","Downtown",0,0
"4318",2018-10-31,"firearm_discharge","North York",0,0
"4319",2018-01-11,"shooting_event","Scarborough",2,0
"4320",2022-12-30,"firearm_discharge","East York",0,0
"4321",2021-10-05,"shooting_event","East York",1,0
"4322",2018-09-03,"firearm_discharge","East York",0,0
"4323",2022-10-29,"shooting_event","East York",1,0
"4324",2019-05-26,"shooting_event","Scarborough",1,0
"4325",2022-07-09,"shooting_event","Scarborough",0,0
"4326",2022-02-16,"firearm_discharge","Scarborough",0,0
"4327",2020-07-21,"firearm_discharge","East York",0,0
"4328",2019-10-05,"shooting_event","Downtown",2,0
"4329",2021-06-22,"firearm_discharge","North York",0,0
"4330",2020-03-18,"firearm_discharge","Downtown",0,0
"4331",2021-06-18,"firearm_discharge","North York",0,0
"4332",2018-01-15,"shooting_event","Etobicoke",0,0
"4333",2023-09-19,"firearm_discharge","Scarborough",0,0
"4334",2021-06-17,"shooting_event","North York",0,0
"4335",2018-12-29,"firearm_discharge","Etobicoke",0,0
"4336",2018-08-10,"shooting_event","Etobicoke",0,0
"4337",2022-05-11,"shooting_event","North York",0,0
"4338",2023-04-20,"shooting_event","North York",1,0
"4339",2020-10-13,"shooting_event","Scarborough",0,0
"4340",2022-06-05,"firearm_discharge","East York",0,0
"4341",2023-05-06,"shooting_event","East York",2,0
"4342",2021-05-07,"shooting_event","Etobicoke",1,0
"4343",2020-02-21,"shooting_event","Scarborough",1,0
"4344",2020-09-05,"shooting_event","North York",1,0
"4345",2018-07-31,"firearm_discharge","Etobicoke",0,0
"4346",2018-12-18,"firearm_discharge","Etobicoke",0,0
"4347",2018-05-20,"firearm_discharge","North York",0,0
"4348",2023-02-16,"firearm_discharge","East York",0,0
"4349",2018-10-22,"shooting_event","Downtown",2,0
"4350",2018-04-08,"firearm_discharge","Scarborough",0,0
"4351",2023-04-03,"firearm_discharge","Downtown",0,0
"4352",2021-06-23,"shooting_event","Downtown",2,0
"4353",2022-06-30,"firearm_discharge","Etobicoke",0,0
"4354",2019-05-02,"shooting_event","Downtown",1,0
"4355",2020-04-24,"shooting_event","Scarborough",3,1
"4356",2019-09-10,"firearm_discharge","Downtown",0,0
"4357",2023-11-14,"firearm_discharge","East York",0,0
"4358",2023-11-18,"firearm_discharge","North York",0,0
"4359",2023-07-31,"shooting_event","Etobicoke",1,0
"4360",2019-12-24,"firearm_discharge","Etobicoke",0,0
"4361",2018-01-30,"shooting_event","East York",0,0
"4362",2020-01-30,"firearm_discharge","East York",0,0
"4363",2022-03-30,"shooting_event","Etobicoke",0,0
"4364",2021-11-02,"firearm_discharge","North York",0,0
"4365",2019-11-21,"firearm_discharge","North York",0,0
"4366",2019-07-05,"firearm_discharge","East York",0,0
"4367",2019-05-20,"shooting_event","North York",3,0
"4368",2023-08-27,"shooting_event","Etobicoke",0,0
"4369",2021-11-03,"firearm_discharge","Scarborough",0,0
"4370",2023-02-08,"shooting_event","Scarborough",0,0
"4371",2019-10-12,"shooting_event","Downtown",0,0
"4372",2022-05-12,"firearm_discharge","North York",0,0
"4373",2018-01-21,"shooting_event","Scarborough",3,0
"4374",2023-07-14,"firearm_discharge","Scarborough",0,0
"4375",2021-07-25,"shooting_event","Downtown",1,0
"4376",2022-02-02,"firearm_discharge","North York",0,0
"4377",2021-03-29,"firearm_discharge","North York",0,0
"4378",2019-03-26,"shooting_event","Etobicoke",0,0
"4379",2023-02-09,"shooting_event","East York",1,0
"4380",2021-11-20,"firearm_discharge","Scarborough",0,0
"4381",2021-10-01,"shooting_event","Etobicoke",2,0
"4382",2021-10-06,"shooting_event","East York",1,0
"4383",2019-05-25,"shooting_event","Etobicoke",0,0
"4384",2018-11-24,"firearm_discharge","Etobicoke",0,0
"4385",2023-01-07,"firearm_discharge","North York",0,0
"4386",2018-01-15,"shooting_event","Scarborough",0,0
"4387",2018-01-18,"shooting_event","East York",3,0
"4388",2018-04-09,"firearm_discharge","Scarborough",0,0
"4389",2021-04-01,"shooting_event","Scarborough",1,0
"4390",2022-10-30,"shooting_event","East York",0,0
"4391",2023-12-12,"shooting_event","Downtown",1,0
"4392",2020-09-13,"firearm_discharge","Scarborough",0,0
"4393",2018-08-28,"firearm_discharge","Etobicoke",0,0
"4394",2023-10-16,"firearm_discharge","Etobicoke",0,0
"4395",2023-02-05,"firearm_discharge","Downtown",0,0
"4396",2020-06-24,"firearm_discharge","East York",0,0
"4397",2023-03-28,"shooting_event","East York",0,0
"4398",2022-09-13,"shooting_event","Scarborough",0,0
"4399",2021-02-16,"shooting_event","Scarborough",3,0
"4400",2022-02-23,"firearm_discharge","Etobicoke",0,0
"4401",2021-10-30,"firearm_discharge","North York",0,0
"4402",2022-02-11,"shooting_event","Scarborough",1,0
"4403",2022-11-06,"shooting_event","Scarborough",1,1
"4404",2021-01-15,"shooting_event","East York",2,0
"4405",2019-11-20,"shooting_event","Downtown",4,0
"4406",2019-11-07,"shooting_event","Scarborough",1,0
"4407",2022-02-12,"firearm_discharge","Scarborough",0,0
"4408",2018-06-26,"shooting_event","East York",1,0
"4409",2019-11-06,"firearm_discharge","Downtown",0,0
"4410",2021-03-25,"shooting_event","Etobicoke",1,0
"4411",2020-05-07,"shooting_event","Etobicoke",1,1
"4412",2018-03-30,"shooting_event","Downtown",0,0
"4413",2023-11-05,"firearm_discharge","Downtown",0,0
"4414",2023-07-04,"firearm_discharge","North York",0,0
"4415",2018-09-28,"firearm_discharge","Scarborough",0,0
"4416",2019-05-01,"shooting_event","Downtown",1,0
"4417",2022-07-04,"firearm_discharge","Scarborough",0,0
"4418",2021-09-10,"firearm_discharge","East York",0,0
"4419",2020-11-14,"firearm_discharge","North York",0,0
"4420",2018-09-09,"shooting_event","Etobicoke",0,1
"4421",2022-10-01,"shooting_event","Scarborough",0,0
"4422",2021-12-26,"firearm_discharge","East York",0,0
"4423",2023-11-28,"shooting_event","Scarborough",0,1
"4424",2020-07-17,"shooting_event","Etobicoke",2,0
"4425",2023-06-26,"firearm_discharge","East York",0,0
"4426",2020-12-23,"firearm_discharge","East York",0,0
"4427",2019-06-11,"firearm_discharge","Scarborough",0,0
"4428",2021-04-27,"firearm_discharge","Downtown",0,0
"4429",2023-08-01,"firearm_discharge","Scarborough",0,0
"4430",2018-05-30,"firearm_discharge","Scarborough",0,0
"4431",2020-01-30,"firearm_discharge","Scarborough",0,0
"4432",2018-12-24,"firearm_discharge","Scarborough",0,0
"4433",2019-05-15,"firearm_discharge","Etobicoke",0,0
"4434",2020-11-05,"shooting_event","East York",0,0
"4435",2020-07-24,"firearm_discharge","Downtown",0,0
"4436",2018-10-14,"firearm_discharge","East York",0,0
"4437",2019-10-12,"firearm_discharge","East York",0,0
"4438",2018-12-05,"shooting_event","Etobicoke",3,0
"4439",2023-11-16,"firearm_discharge","Etobicoke",0,0
"4440",2018-06-06,"firearm_discharge","Downtown",0,0
"4441",2022-01-13,"firearm_discharge","North York",0,0
"4442",2020-06-30,"shooting_event","North York",2,0
"4443",2022-07-29,"shooting_event","Etobicoke",0,0
"4444",2021-02-03,"firearm_discharge","North York",0,0
"4445",2021-02-02,"firearm_discharge","North York",0,0
"4446",2021-01-09,"shooting_event","Etobicoke",2,0
"4447",2020-07-28,"firearm_discharge","Scarborough",0,0
"4448",2023-10-05,"shooting_event","Etobicoke",2,0
"4449",2021-01-04,"shooting_event","North York",1,0
"4450",2019-04-25,"firearm_discharge","North York",0,0
"4451",2019-05-29,"firearm_discharge","Scarborough",0,0
"4452",2023-03-25,"firearm_discharge","Etobicoke",0,0
"4453",2018-12-12,"shooting_event","Etobicoke",0,0
"4454",2018-08-17,"firearm_discharge","North York",0,0
"4455",2020-05-27,"shooting_event","East York",0,0
"4456",2021-06-14,"firearm_discharge","Scarborough",0,0
"4457",2019-08-28,"shooting_event","Scarborough",1,0
"4458",2019-02-14,"firearm_discharge","Etobicoke",0,0
"4459",2020-09-02,"shooting_event","North York",0,0
"4460",2018-02-12,"shooting_event","Downtown",1,0
"4461",2020-09-12,"shooting_event","Etobicoke",1,0
"4462",2018-12-28,"shooting_event","Downtown",1,0
"4463",2023-07-16,"firearm_discharge","Etobicoke",0,0
"4464",2022-02-06,"firearm_discharge","East York",0,0
"4465",2022-12-26,"firearm_discharge","Downtown",0,0
"4466",2018-10-15,"shooting_event","Scarborough",2,0
"4467",2018-02-09,"firearm_discharge","Downtown",0,0
"4468",2022-03-06,"shooting_event","North York",0,0
"4469",2018-12-10,"shooting_event","Scarborough",2,0
"4470",2020-06-30,"shooting_event","North York",1,0
"4471",2023-09-04,"shooting_event","North York",2,0
"4472",2020-10-12,"firearm_discharge","Etobicoke",0,0
"4473",2019-05-28,"shooting_event","Scarborough",4,0
"4474",2022-05-28,"shooting_event","Downtown",0,0
"4475",2021-12-28,"firearm_discharge","North York",0,0
"4476",2018-12-17,"firearm_discharge","East York",0,0
"4477",2020-12-29,"firearm_discharge","Downtown",0,0
"4478",2020-12-22,"shooting_event","East York",1,0
"4479",2022-10-29,"firearm_discharge","North York",0,0
"4480",2019-12-10,"firearm_discharge","North York",0,0
"4481",2020-11-17,"firearm_discharge","East York",0,0
"4482",2020-01-13,"shooting_event","East York",1,0
"4483",2023-08-24,"shooting_event","Scarborough",0,0
"4484",2019-08-02,"firearm_discharge","North York",0,0
"4485",2022-02-24,"shooting_event","Etobicoke",0,0
"4486",2020-03-27,"shooting_event","Etobicoke",1,0
"4487",2019-01-25,"firearm_discharge","North York",0,0
"4488",2019-10-04,"shooting_event","East York",2,0
"4489",2020-05-09,"firearm_discharge","Downtown",0,0
"4490",2022-10-28,"shooting_event","North York",1,0
"4491",2018-11-19,"shooting_event","Downtown",2,0
"4492",2018-12-05,"firearm_discharge","East York",0,0
"4493",2021-08-29,"firearm_discharge","Downtown",0,0
"4494",2020-04-19,"shooting_event","Scarborough",2,0
"4495",2020-10-19,"shooting_event","Etobicoke",0,0
"4496",2022-03-03,"firearm_discharge","North York",0,0
"4497",2020-08-03,"firearm_discharge","North York",0,0
"4498",2021-12-12,"firearm_discharge","Etobicoke",0,0
"4499",2020-06-07,"shooting_event","East York",2,0
"4500",2021-07-26,"firearm_discharge","Etobicoke",0,0
"4501",2018-03-06,"firearm_discharge","Etobicoke",0,0
"4502",2022-05-25,"firearm_discharge","North York",0,0
"4503",2022-03-22,"firearm_discharge","East York",0,0
"4504",2023-05-27,"shooting_event","Downtown",1,0
"4505",2022-02-15,"firearm_discharge","East York",0,0
"4506",2021-01-03,"shooting_event","North York",2,0
"4507",2021-10-28,"firearm_discharge","Etobicoke",0,0
"4508",2018-05-12,"firearm_discharge","North York",0,0
"4509",2018-09-13,"shooting_event","North York",1,0
"4510",2019-09-10,"shooting_event","Etobicoke",1,0
"4511",2023-08-03,"firearm_discharge","East York",0,0
"4512",2020-08-06,"shooting_event","Downtown",0,0
"4513",2019-05-02,"shooting_event","Downtown",1,0
"4514",2019-05-22,"shooting_event","East York",1,0
"4515",2019-06-21,"shooting_event","North York",3,0
"4516",2018-08-23,"shooting_event","North York",2,0
"4517",2020-09-27,"firearm_discharge","North York",0,0
"4518",2019-04-06,"shooting_event","Scarborough",0,0
"4519",2022-08-25,"shooting_event","Etobicoke",0,0
"4520",2018-05-15,"firearm_discharge","Downtown",0,0
"4521",2018-11-26,"firearm_discharge","Scarborough",0,0
"4522",2023-02-12,"shooting_event","Scarborough",2,0
"4523",2018-11-29,"shooting_event","North York",0,0
"4524",2020-02-17,"shooting_event","Scarborough",5,0
"4525",2022-05-16,"firearm_discharge","Downtown",0,0
"4526",2021-08-30,"shooting_event","Scarborough",1,0
"4527",2020-08-13,"shooting_event","Scarborough",0,0
"4528",2020-11-27,"shooting_event","Scarborough",2,0
"4529",2022-09-29,"firearm_discharge","Downtown",0,0
"4530",2020-01-31,"firearm_discharge","Scarborough",0,0
"4531",2021-08-08,"shooting_event","Scarborough",1,0
"4532",2019-11-17,"shooting_event","Scarborough",1,0
"4533",2023-10-07,"firearm_discharge","Etobicoke",0,0
"4534",2019-10-09,"firearm_discharge","Scarborough",0,0
"4535",2022-03-06,"shooting_event","Downtown",1,0
"4536",2022-07-12,"shooting_event","Downtown",0,0
"4537",2023-07-04,"firearm_discharge","Scarborough",0,0
"4538",2021-12-06,"firearm_discharge","East York",0,0
"4539",2018-12-30,"shooting_event","Scarborough",1,1
"4540",2021-04-04,"shooting_event","Downtown",1,0
"4541",2020-01-16,"shooting_event","East York",2,0
"4542",2020-10-02,"shooting_event","Downtown",0,0
"4543",2018-01-17,"firearm_discharge","Scarborough",0,0
"4544",2022-07-21,"firearm_discharge","East York",0,0
"4545",2021-07-08,"firearm_discharge","Downtown",0,0
"4546",2018-03-23,"shooting_event","Downtown",0,0
"4547",2019-07-16,"firearm_discharge","North York",0,0
"4548",2019-07-04,"firearm_discharge","East York",0,0
"4549",2021-11-08,"shooting_event","Etobicoke",0,0
"4550",2021-05-24,"shooting_event","Scarborough",1,0
"4551",2018-07-04,"firearm_discharge","East York",0,0
"4552",2019-03-23,"firearm_discharge","Downtown",0,0
"4553",2018-01-28,"shooting_event","Etobicoke",3,0
"4554",2019-07-05,"firearm_discharge","East York",0,0
"4555",2019-05-22,"firearm_discharge","Scarborough",0,0
"4556",2020-09-05,"shooting_event","North York",0,0
"4557",2018-02-11,"shooting_event","Scarborough",1,0
"4558",2018-07-29,"shooting_event","North York",0,1
"4559",2018-01-02,"firearm_discharge","Scarborough",0,0
"4560",2019-05-06,"firearm_discharge","North York",0,0
"4561",2021-03-29,"shooting_event","East York",2,0
"4562",2019-06-28,"shooting_event","Etobicoke",3,0
"4563",2023-05-31,"shooting_event","Downtown",0,0
"4564",2020-04-24,"shooting_event","East York",1,0
"4565",2022-08-27,"firearm_discharge","North York",0,0
